mode,mean_ref_amplitude,mean_pred_amplitude,mean_abs_spectral_error,relative_spectral_error,contribution_to_total_spectral_error
94,5.972944534469257e-11,5.063403742922206e-16,5.972953394677957e-11,1.0000014833904198,3.1844944431177487e-22
95,6.013808232498482e-11,1.433035226468174e-15,6.013871131305095e-11,1.0000104590642371,3.2282027400491346e-22
96,3.365978136422755e-11,6.690434202139576e-16,3.366026648667528e-11,1.0000144125252175,1.011291387687327e-22
97,3.9495283139381165e-11,1.4331977303644245e-15,3.949583499312919e-11,1.0000139726494954,1.392345967345294e-22
98,1.77920727814565e-11,6.306147235135154e-16,1.7792042036576815e-11,0.9999982719900001,2.825434456458396e-23
99,2.6846866910965133e-11,6.40247022111828e-16,2.684705634549506e-11,1.0000070561131231,6.433584302839575e-23
100,8.147979173488235e-12,7.686299704289797e-16,8.148302050500008e-12,1.0000396266368503,5.925323589514544e-24
101,1.9084062203861162e-11,4.958616122483365e-16,1.9084109029366263e-11,1.0000024536445438,3.250897034330081e-23
102,2.299684074570679e-12,5.405763543168104e-16,2.2998943279768084e-12,1.0000914270827261,4.7183053382116905e-25
103,1.430783642468051e-11,8.075450840992962e-16,1.4308156931003095e-11,1.0000224007538996,1.8272329165425693e-23
104,1.236676049712798e-12,6.228284028687989e-16,1.23683760661352e-12,1.0001306380120805,1.3635999476643759e-25
105,1.1358525549889544e-11,8.651083584966419e-16,1.1358869993814767e-11,1.000030324704004,1.1515418091800856e-23
106,3.363146652299334e-12,4.606664057925092e-16,3.363278096671879e-12,1.0000390837468998,1.0092928083992001e-24
107,9.528112347621668e-12,4.183779596703728e-16,9.528271802548271e-12,1.0000167352063858,8.103200184660309e-24
108,4.633394833706094e-12,5.802353250071585e-16,4.633592025892708e-12,1.000042558899833,1.9159474752993842e-24
109,8.384795957113219e-12,6.119021023596685e-16,8.385051332107401e-12,1.0000304569121883,6.2748497000024696e-24
110,5.3847109653064996e-12,6.153279406329159e-16,5.384844653409276e-12,1.0000248273498127,2.5874615526028265e-24
111,7.664422415614108e-12,1.1488015080878863e-15,7.664814890374768e-12,1.0000512073499317,5.242273671776953e-24
112,5.8219274683489026e-12,3.1276417729858544e-16,5.822105990337293e-12,1.00003066372595,3.024873048784244e-24
113,7.205018986064831e-12,1.390145964484223e-15,7.2054983097667365e-12,1.0000665263620863,4.632495106186854e-24
114,6.070995712745142e-12,6.038711074097327e-16,6.07115922283658e-12,1.000026932994055,3.2891244467414285e-24
115,6.907843546202888e-12,4.545579214161636e-16,6.907982267556034e-12,1.000020081716127,4.258811232087809e-24
116,6.207702840503788e-12,9.453581080260813e-16,6.208173874270898e-12,1.0000758789167608,3.439365124255177e-24
117,6.713625396431455e-12,8.002033165877959e-16,6.714052895144682e-12,1.0000636762833766,4.02288353898632e-24
118,6.279515627112876e-12,5.42423280367255e-16,6.279703769725749e-12,1.0000299613256889,3.519268316821563e-24
119,6.585691809512271e-12,9.605768111655636e-16,6.586154770321825e-12,1.0000702979767266,3.8706952173401336e-24
120,6.3141813233838575e-12,4.047141992279981e-16,6.31433698932901e-12,1.000024653385321,3.558162914777131e-24
121,6.500916335897766e-12,4.733764385516363e-16,6.5011359158781196e-12,1.0000337767737666,3.771693131891524e-24
122,6.328825474474702e-12,5.512655645833045e-16,6.329021073393515e-12,1.0000309060377162,3.574657311658095e-24
123,6.445960158513159e-12,7.724799971558664e-16,6.446325476559188e-12,1.00005667395346,3.7083007308898824e-24
124,6.334001027968985e-12,6.959366050849943e-16,6.334200502724356e-12,1.000031492693874,3.5801453796897454e-24
